858 4497 168 180 507500 487655
859 4441 56 168 507592 487743
860 4369 128 168 507592 487743
861 4329 168 168 507592 487743
862 4296 33 168 507682 487821
863 4223 106 168 507682 487821
864 4177 152 168 507682 487821
865 4148 29 152 507760 487911
866 4089 88 152 507760 487911
867 4047 130 152 507760 487911
868 4018 29 130 507839 487984
869 3965 82 130 507839 487984
870 3932 115 130 507839 487984
871 3909 23 115 507905 488048
872 3862 70 115 507905 488048
873 3819 113 115 507905 488048
874 3798 21 113 507954 488114
875 3750 69 113 507954 488114
876 3718 101 113 507954 488114
877 3690 28 101 508014 488167
878 3653 65 101 508014 488167
879 3618 100 101 508014 488167
880 3599 19 100 508067 488215
881 3559 59 100 508067 488215
882 3535 83 100 508067 488215
883 3517 18 83 508124 488258
884 3483 52 83 508124 488258
885 3461 74 83 508124 488258
886 3450 11 74 508171 488294
887 3411 50 74 508171 488294
888 3392 69 74 508171 488294
889 3374 18 69 508206 488333
890 3346 46 69 508206 488333
891 3321 71 69 508206 488333
892 3290 31 71 508246 488362
893 3266 55 71 508246 488362
894 3245 76 71 508246 488362
895 3231 14 76 508285 488394
896 3199 46 76 508285 488394
897 3178 67 76 508285 488394
898 3160 18 67 508316 488439
899 3128 50 67 508316 488439
900 3102 76 67 508316 488439
901 3088 14 76 508348 488474
902 3051 51 76 508348 488474
903 3025 77 76 508348 488474
904 2999 26 77 508384 488514
905 2957 68 77 508384 488514
906 2942 83 77 508384 488514
907 2924 18 83 508424 488551
908 2891 51 83 508424 488551
909 2877 65 83 508424 488551
910 2867 10 65 508470 488588
911 2840 37 65 508470 488588
912 2820 57 65 508470 488588
913 2810 10 57 508509 488614
914 2785 35 57 508509 488614
915 2771 49 57 508509 488614
916 2765 6 49 508541 488639
917 2747 24 49 508541 488639
918 2728 43 49 508541 488639
919 2716 12 43 508571 488658
920 2702 26 43 508571 488658
921 2680 48 43 508571 488658
922 2671 9 48 508598 488674
923 2655 25 48 508598 488674
924 2638 42 48 508598 488674
925 2624 14 42 508621 488699
926 2605 33 42 508621 488699
927 2594 44 42 508621 488699
928 2586 8 44 508644 488718
929 2569 25 44 508644 488718
930 2550 44 44 508644 488718
931 2536 14 44 508669 488737
932 2524 26 44 508669 488737
933 2510 40 44 508669 488737
934 2504 6 40 508690 488760
935 2488 22 40 508690 488760
936 2471 39 40 508690 488760
937 2457 14 39 508714 488776
938 2432 39 39 508714 488776
939 2422 49 39 508714 488776
940 2413 9 49 508732 488797
941 2394 28 49 508732 488797
942 2379 43 49 508732 488797
943 2367 12 43 508758 488820
944 2346 33 43 508758 488820
945 2334 45 43 508758 488820
946 2328 6 45 508776 488845
947 2309 25 45 508776 488845
948 2295 39 45 508776 488845
949 2290 5 39 508801 488865
950 2268 27 39 508801 488865
951 2261 34 39 508801 488865
952 2254 7 34 508819 488886
953 2239 22 34 508819 488886
954 2225 36 34 508819 488886
955 2215 10 36 508828 488911
956 2198 27 36 508828 488911
957 2184 41 36 508828 488911
958 2179 5 41 508844 488931
959 2158 26 41 508844 488931
960 2141 43 41 508844 488931
961 2135 6 43 508869 488947
962 2122 19 43 508869 488947
963 2104 37 43 508869 488947
964 2094 10 37 508893 488966
965 2079 25 37 508893 488966
966 2074 30 37 508893 488966
967 2070 4 30 508909 488987
968 2060 14 30 508909 488987
969 2054 20 30 508909 488987
970 2047 7 20 508924 489002
971 2038 16 20 508924 489002
972 2032 22 20 508924 489002
973 2024 8 22 508938 489008
974 2013 19 22 508938 489008
975 2008 24 22 508938 489008
976 2004 4 24 508948 489020
977 1995 13 24 508948 489020
978 1989 19 24 508948 489020
979 1986 3 19 508957 489035
980 1979 10 19 508957 489035
981 1970 19 19 508957 489035
982 1967 3 19 508967 489044
983 1958 12 19 508967 489044
984 1950 20 19 508967 489044
985 1947 3 20 508975 489055
986 1940 10 20 508975 489055
987 1933 17 20 508975 489055
988 1928 5 17 508981 489069
989 1919 14 17 508981 489069
990 1911 22 17 508981 489069
991 1906 5 22 508990 489077
992 1900 11 22 508990 489077
993 1895 16 22 508990 489077
994 1893 2 16 509004 489085
995 1889 6 16 509004 489085
996 1887 8 16 509004 489085
997 1884 3 8 509013 489092
998 1881 6 8 509013 489092
999 1877 10 8 509013 489092
1000 1876 1 10 509019 489094
